employee_id,job_type,invoice_amount,material_costs,request_date,start_date,completion_date,customer_id,customer_type,customer_postal_code,customer_satisfaction,employee_experience
j_94830d,basic_lawncare,350,94,5/3/2022,5/8/2022,5/9/2022,c_6d9ea6,residential,A1A,6,6
j_6973d5,water_feature,4230,1982,5/15/2022,5/23/2022,5/27/2022,c_6d9ea6,residential,A1A,1,5
j_6d4655,complete_lawncare,630,210,6/12/2022,6/27/2022,6/28/2022,c_6d9ea6,residential,A1A,5,6
j_5c21f0,lawn_treatment,610,228,6/17/2022,7/7/2022,7/9/2022,c_6d9ea6,residential,A1A,8,3
j_2efdca,garden_beds,590,202,7/5/2022,7/31/2022,8/1/2022,c_6d9ea6,residential,A1A,8,5
j_73fe76,lawn_treatment,600,228,7/11/2022,8/8/2022,8/9/2022,c_6d9ea6,residential,A1A,9,1
j_259504,basic_lawncare,350,93,7/26/2022,8/30/2022,8/31/2022,c_6d9ea6,residential,A1A,9,1
j_34123e,basic_lawncare,340,90,9/13/2022,10/7/2022,10/8/2022,c_6d9ea6,residential,A1A,8,3
j_6509f4,install_new_lawn,1490,947,5/3/2022,5/8/2022,5/9/2022,c_253b0d,residential,A1N,5,1
j_2253be,tree_pruning,310,86,6/1/2022,6/12/2022,6/12/2022,c_253b0d,residential,A1N,6,2
j_1c7390,garden_beds,570,204,6/25/2022,7/17/2022,7/19/2022,c_253b0d,residential,A1N,5,3
j_6a716b,garden_landscaping,1430,516,9/7/2022,10/5/2022,10/7/2022,c_253b0d,residential,A1N,10,2
j_331bcb,spring_cleanup,410,114,5/4/2022,5/9/2022,5/9/2022,c_1637b5,residential,A1N,6,6
j_277247,basic_lawncare,310,86,6/5/2022,6/15/2022,6/15/2022,c_1637b5,residential,A1N,10,3
j_85321e,complete_lawncare,560,201,8/5/2022,9/7/2022,9/7/2022,c_1637b5,residential,A1N,10,1
j_955e1c,garden_beds,540,199,8/22/2022,9/22/2022,9/23/2022,c_1637b5,residential,A1N,6,3
j_56f54a,spring_cleanup,290,79,5/5/2022,5/9/2022,5/10/2022,c_52af39,residential,A1E,10,2
j_3f3a0f,garden_beds,340,129,6/1/2022,6/13/2022,6/15/2022,c_52af39,residential,A1E,6,5
j_65b493,complete_lawncare,380,147,6/5/2022,6/16/2022,6/17/2022,c_52af39,residential,A1E,6,1
j_962497,install_new_lawn,880,693,6/7/2022,6/19/2022,6/20/2022,c_52af39,residential,A1E,7,6
j_79f1e4,garden_beds,340,136,8/3/2022,9/5/2022,9/6/2022,c_52af39,residential,A1E,7,1
j_6572a3,basic_lawncare,340,90,5/5/2022,5/10/2022,5/10/2022,c_86b940,commercial,A1E,7,3
j_7ec50d,tree_pruning,340,86,6/20/2022,7/10/2022,7/10/2022,c_86b940,commercial,A1E,7,4
j_75febc,tree_pruning,330,81,6/27/2022,7/19/2022,7/20/2022,c_86b940,commercial,A1E,1,2
j_3101ee,lawn_treatment,590,207,7/20/2022,8/22/2022,8/23/2022,c_86b940,commercial,A1E,9,4
j_93c214,complete_lawncare,630,209,8/7/2022,9/9/2022,9/9/2022,c_86b940,commercial,A1E,8,3
j_21558,basic_lawncare,340,90,9/17/2022,10/11/2022,10/12/2022,c_86b940,commercial,A1E,10,4
j_c2f00,basic_lawncare,260,74,5/6/2022,5/10/2022,5/10/2022,c_4c37f4,residential,A1A,10,5
j_65cf53,install_new_lawn,1110,804,5/8/2022,5/13/2022,5/14/2022,c_4c37f4,residential,A1A,4,1
j_6d2547,water_feature,3830,1624,5/19/2022,5/27/2022,5/31/2022,c_4c37f4,residential,A1A,5,2
j_604d26,lawn_treatment,430,180,7/15/2022,8/14/2022,8/15/2022,c_4c37f4,residential,A1A,7,3
j_41f309,garden_beds,440,169,8/8/2022,9/10/2022,9/11/2022,c_4c37f4,residential,A1A,9,4
j_4fe342,garden_landscaping,1080,409,9/17/2022,10/10/2022,10/11/2022,c_4c37f4,residential,A1A,10,6
j_7b3d85,retaining_wall,1910,982,10/19/2022,10/21/2022,10/23/2022,c_4c37f4,residential,A1A,5,5
j_5514b6,tree_pruning,250,72,10/23/2022,10/24/2022,10/24/2022,c_4c37f4,residential,A1A,9,2
j_6f040f,complete_lawncare,600,212,5/6/2022,5/10/2022,5/10/2022,c_322be3,residential,A1N,5,6
j_2289b6,basic_lawncare,330,92,6/22/2022,7/12/2022,7/12/2022,c_322be3,residential,A1N,8,2
j_47920,water_feature,3990,1842,7/21/2022,8/22/2022,8/24/2022,c_322be3,residential,A1N,2,6
j_76b1ae,install_new_lawn,1500,970,7/28/2022,8/31/2022,8/31/2022,c_322be3,residential,A1N,7,3
j_5a6174,tree_pruning,330,90,10/11/2022,10/19/2022,10/19/2022,c_322be3,residential,A1N,7,3
j_8c949e,spring_cleanup,770,177,5/5/2022,5/10/2022,5/11/2022,c_3195a6,commercial,A1S,2,1
j_6cfa3b,complete_lawncare,1110,331,6/15/2022,7/4/2022,7/4/2022,c_3195a6,commercial,A1S,6,5
j_431a06,garden_beds,1050,314,6/17/2022,7/5/2022,7/6/2022,c_3195a6,commercial,A1S,10,3
j_911cb8,install_new_lawn,3010,1452,8/9/2022,9/12/2022,9/13/2022,c_3195a6,commercial,A1S,10,1
j_2e0568,tree_pruning,230,61,5/5/2022,5/10/2022,5/11/2022,c_a5e48,residential,A1E,6,1
j_90f1ed,garden_beds,380,145,6/8/2022,6/20/2022,6/21/2022,c_a5e48,residential,A1E,10,2
j_3f7292,lawn_treatment,380,160,7/4/2022,7/29/2022,7/30/2022,c_a5e48,residential,A1E,10,5
j_8355ca,install_new_lawn,980,739,7/6/2022,8/3/2022,8/4/2022,c_a5e48,residential,A1E,10,3
j_169da1,tree_pruning,220,64,10/19/2022,10/23/2022,10/24/2022,c_a5e48,residential,A1E,6,3
j_5811f,spring_cleanup,510,132,5/7/2022,5/11/2022,5/12/2022,c_48ef46,residential,A1A,10,4
j_188d3e,garden_landscaping,1520,539,5/28/2022,6/4/2022,6/6/2022,c_48ef46,residential,A1A,6,2
j_a4c74,garden_beds,620,217,6/12/2022,6/29/2022,6/30/2022,c_48ef46,residential,A1A,8,3
j_3fcd7c,garden_beds,630,219,7/17/2022,8/17/2022,8/19/2022,c_48ef46,residential,A1A,7,1
j_7abd3f,garden_beds,640,221,7/31/2022,9/2/2022,9/3/2022,c_48ef46,residential,A1A,10,4
j_44f7db,garden_landscaping,1600,578,8/12/2022,9/14/2022,9/16/2022,c_48ef46,residential,A1A,10,2
j_7ccc7e,garden_beds,610,217,8/25/2022,9/27/2022,9/28/2022,c_48ef46,residential,A1A,10,2
j_6af059,complete_lawncare,420,162,5/7/2022,5/12/2022,5/12/2022,c_72c42f,residential,A1E,3,4
j_4d5f71,tree_pruning,220,66,6/21/2022,7/11/2022,7/11/2022,c_72c42f,residential,A1E,7,1
j_370881,basic_lawncare,220,64,7/22/2022,8/25/2022,8/25/2022,c_72c42f,residential,A1E,6,2
j_35affa,garden_landscaping,920,352,7/25/2022,8/29/2022,8/30/2022,c_72c42f,residential,A1E,7,6
j_970f49,garden_landscaping,940,354,7/29/2022,8/31/2022,9/2/2022,c_72c42f,residential,A1E,8,4
j_391389,basic_lawncare,220,65,8/9/2022,9/15/2022,9/15/2022,c_72c42f,residential,A1E,5,3
j_1ebc11,complete_lawncare,400,152,8/11/2022,9/15/2022,9/15/2022,c_72c42f,residential,A1E,5,4
j_76c3d6,tree_pruning,210,61,8/18/2022,9/19/2022,9/19/2022,c_72c42f,residential,A1E,7,4
j_178338,install_new_lawn,2240,1247,5/8/2022,5/12/2022,5/13/2022,c_1ce9ce,commercial,A1N,4,4
j_948b86,spring_cleanup,590,148,5/11/2022,5/17/2022,5/18/2022,c_1ce9ce,commercial,A1N,5,4
j_6c9a6e,spring_cleanup,590,144,5/13/2022,5/20/2022,5/21/2022,c_1ce9ce,commercial,A1N,6,6
j_6921df,tree_pruning,420,101,8/14/2022,9/16/2022,9/16/2022,c_1ce9ce,commercial,A1N,3,3
j_2fb5b4,garden_beds,770,249,8/28/2022,9/29/2022,9/30/2022,c_1ce9ce,commercial,A1N,10,3
j_70beb9,complete_lawncare,670,229,5/8/2022,5/15/2022,5/15/2022,c_6c017e,residential,A1A,6,6
j_81f790,basic_lawncare,350,95,5/8/2022,5/15/2022,5/16/2022,c_6c017e,residential,A1A,5,1
j_176992,basic_lawncare,340,90,8/26/2022,9/28/2022,9/29/2022,c_6c017e,residential,A1A,6,1
j_694e2,basic_lawncare,350,95,9/26/2022,10/20/2022,10/20/2022,c_6c017e,residential,A1A,7,4
j_64f144,basic_lawncare,340,94,5/8/2022,5/15/2022,5/15/2022,c_8f3d52,residential,A1N,6,2
j_450de3,complete_lawncare,630,218,6/8/2022,6/20/2022,6/21/2022,c_8f3d52,residential,A1N,6,6
j_7f8f8d,garden_landscaping,1400,486,6/24/2022,7/14/2022,7/16/2022,c_8f3d52,residential,A1N,10,2
j_63eb90,lawn_treatment,550,212,6/30/2022,7/26/2022,7/28/2022,c_8f3d52,residential,A1N,2,6
j_935f52,basic_lawncare,330,89,10/2/2022,10/16/2022,10/17/2022,c_8f3d52,residential,A1N,2,3
j_95ead,complete_lawncare,250,101,5/10/2022,5/15/2022,5/15/2022,c_97d5e7,commercial,A1C,2,5
j_72cff5,garden_beds,220,100,6/17/2022,7/7/2022,7/8/2022,c_97d5e7,commercial,A1C,1,1
j_5007b,tree_pruning,140,42,7/9/2022,8/5/2022,8/5/2022,c_97d5e7,commercial,A1C,5,3
j_67762f,basic_lawncare,140,45,10/20/2022,10/24/2022,10/24/2022,c_97d5e7,commercial,A1C,3,2
j_280b09,spring_cleanup,540,135,5/9/2022,5/15/2022,5/16/2022,c_777eec,commercial,A1N,3,3
j_69822f,basic_lawncare,390,101,6/25/2022,7/18/2022,7/19/2022,c_777eec,commercial,A1N,8,4
j_59d431,water_feature,4310,2129,7/21/2022,8/23/2022,8/29/2022,c_777eec,commercial,A1N,4,5
j_881893,tree_pruning,380,92,9/2/2022,10/3/2022,10/4/2022,c_777eec,commercial,A1N,10,5
j_6a40e,complete_lawncare,620,222,5/11/2022,5/17/2022,5/18/2022,c_74e58a,residential,A1N,4,6
j_3d4c56,complete_lawncare,610,212,7/16/2022,8/15/2022,8/16/2022,c_74e58a,residential,A1N,9,3
j_7c6351,garden_landscaping,1410,492,8/6/2022,9/8/2022,9/13/2022,c_74e58a,residential,A1N,9,5
j_487f61,complete_lawncare,610,212,10/20/2022,10/24/2022,10/25/2022,c_74e58a,residential,A1N,4,2
j_764295,install_new_lawn,1300,907,5/11/2022,5/17/2022,5/18/2022,c_771f20,residential,A1N,5,2
j_668fd4,spring_cleanup,380,101,5/23/2022,6/2/2022,6/3/2022,c_771f20,residential,A1N,6,4
j_3ac2fd,lawn_treatment,480,196,6/10/2022,6/22/2022,6/23/2022,c_771f20,residential,A1N,9,6
j_4c05c5,complete_lawncare,510,185,6/23/2022,7/14/2022,7/14/2022,c_771f20,residential,A1N,5,6
j_48fc45,basic_lawncare,280,79,7/2/2022,8/4/2022,8/4/2022,c_771f20,residential,A1N,7,4
j_45792c,garden_landscaping,1180,446,8/22/2022,9/22/2022,9/23/2022,c_771f20,residential,A1N,10,3
j_6e9bda,lawn_treatment,490,199,9/29/2022,10/14/2022,10/15/2022,c_771f20,residential,A1N,7,2
j_72a4fd,basic_lawncare,250,73,5/13/2022,5/20/2022,5/20/2022,c_35f92d,residential,A1E,4,2
j_cd61b,tree_pruning,240,65,5/14/2022,5/23/2022,5/23/2022,c_35f92d,residential,A1E,1,6
j_1f06f8,spring_cleanup,340,93,5/29/2022,6/6/2022,6/6/2022,c_35f92d,residential,A1E,10,5
j_1a941d,complete_lawncare,450,165,7/9/2022,8/7/2022,8/7/2022,c_35f92d,residential,A1E,3,2
j_833705,tree_pruning,250,67,7/19/2022,8/22/2022,8/22/2022,c_35f92d,residential,A1E,9,3
j_46b628,garden_beds,430,169,7/26/2022,8/30/2022,8/30/2022,c_35f92d,residential,A1E,7,5
j_12ff9c,basic_lawncare,250,66,9/20/2022,10/11/2022,10/11/2022,c_35f92d,residential,A1E,6,5
j_1fe52e,install_new_lawn,1240,874,5/13/2022,5/23/2022,5/24/2022,c_86176d,residential,A1N,9,6
j_2bfc2f,lawn_treatment,450,178,8/6/2022,9/8/2022,9/9/2022,c_86176d,residential,A1N,10,4
j_8c3480,spring_cleanup,600,143,5/13/2022,5/23/2022,5/24/2022,c_372237,commercial,A1G,10,5
j_53b074,install_new_lawn,2270,1231,5/27/2022,6/4/2022,6/5/2022,c_372237,commercial,A1G,4,1
j_21b450,complete_lawncare,840,261,6/1/2022,6/12/2022,6/13/2022,c_372237,commercial,A1G,3,6
j_66301e,tree_pruning,590,139,5/14/2022,5/23/2022,5/24/2022,c_3b046f,commercial,A1M,3,1
j_3dfd61,complete_lawncare,1140,342,6/11/2022,6/24/2022,6/25/2022,c_3b046f,commercial,A1M,7,6
j_8ae39d,complete_lawncare,1120,329,7/9/2022,8/6/2022,8/7/2022,c_3b046f,commercial,A1M,5,1
j_3c8e7d,garden_beds,1070,320,8/26/2022,9/28/2022,9/30/2022,c_3b046f,commercial,A1M,8,2
j_219a24,fall_planting,1140,357,10/23/2022,10/24/2022,10/25/2022,c_3b046f,commercial,A1M,8,6
j_6825fb,retaining_wall,2200,1258,5/14/2022,5/23/2022,5/26/2022,c_178e99,residential,A1N,3,2
j_83bf06,garden_landscaping,1620,579,7/7/2022,8/5/2022,8/8/2022,c_178e99,residential,A1N,9,2
j_514993,basic_lawncare,370,97,7/9/2022,8/8/2022,8/9/2022,c_178e99,residential,A1N,8,5
j_1bf927,basic_lawncare,360,95,7/23/2022,8/30/2022,8/31/2022,c_178e99,residential,A1N,10,3
j_676e91,spring_cleanup,490,128,5/16/2022,5/25/2022,5/26/2022,c_61e01,commercial,A1N,4,5
j_41c84a,tree_pruning,350,92,6/7/2022,6/17/2022,6/19/2022,c_61e01,commercial,A1N,9,6
j_49b533,basic_lawncare,360,95,6/24/2022,7/17/2022,7/18/2022,c_61e01,commercial,A1N,5,3
j_981d62,tree_pruning,350,90,9/8/2022,10/6/2022,10/6/2022,c_61e01,commercial,A1N,5,4
j_81bcd8,retaining_wall,2170,1240,9/24/2022,10/12/2022,10/14/2022,c_61e01,commercial,A1N,4,2
j_4a94a1,spring_cleanup,200,60,5/17/2022,5/25/2022,5/26/2022,c_64f00b,commercial,A1C,4,6
j_1a7186,complete_lawncare,250,108,6/7/2022,6/19/2022,6/19/2022,c_64f00b,commercial,A1C,1,6
j_3d609,basic_lawncare,450,122,5/21/2022,5/30/2022,5/31/2022,c_149972,commercial,A1K,8,2
j_76de18,water_feature,4390,2307,6/24/2022,7/15/2022,7/20/2022,c_149972,commercial,A1K,1,1
j_56b40c,water_feature,4640,2517,7/15/2022,8/15/2022,8/21/2022,c_149972,commercial,A1K,4,5
j_8cb205,complete_lawncare,800,263,8/3/2022,9/6/2022,9/7/2022,c_149972,commercial,A1K,10,1
j_4f3b1d,install_new_lawn,2160,1259,8/14/2022,9/16/2022,9/17/2022,c_149972,commercial,A1K,10,2
j_4bd99,complete_lawncare,580,214,5/21/2022,5/30/2022,5/31/2022,c_263643,residential,A1B,9,5
j_4089a5,spring_cleanup,400,105,5/22/2022,6/1/2022,6/3/2022,c_263643,residential,A1B,8,4
j_5b9cf6,basic_lawncare,310,84,6/6/2022,6/21/2022,6/22/2022,c_263643,residential,A1B,3,2
j_462eea,tree_pruning,300,77,6/9/2022,6/22/2022,6/22/2022,c_263643,residential,A1B,9,5
j_51cfaa,basic_lawncare,310,82,6/16/2022,7/13/2022,7/13/2022,c_263643,residential,A1B,10,5
j_565c1d,tree_pruning,290,78,8/2/2022,9/5/2022,9/5/2022,c_263643,residential,A1B,10,6
j_4eeb3d,basic_lawncare,300,83,8/3/2022,9/5/2022,9/5/2022,c_263643,residential,A1B,8,1
j_4febfe,water_feature,4320,2158,5/19/2022,5/27/2022,6/1/2022,c_4764ad,commercial,A1N,1,5
j_cc841,garden_landscaping,1650,569,6/18/2022,7/8/2022,7/10/2022,c_4764ad,commercial,A1N,8,1
j_791031,install_new_lawn,1960,1137,6/28/2022,7/22/2022,7/23/2022,c_4764ad,commercial,A1N,7,5
j_ac3f5,basic_lawncare,390,106,7/10/2022,8/8/2022,8/9/2022,c_4764ad,commercial,A1N,7,6
j_392804,garden_landscaping,1680,582,7/20/2022,8/22/2022,8/24/2022,c_4764ad,commercial,A1N,9,6
j_f097d,lawn_treatment,660,238,7/25/2022,8/28/2022,8/29/2022,c_4764ad,commercial,A1N,8,4
j_5294a0,tree_pruning,380,93,8/18/2022,9/19/2022,9/20/2022,c_4764ad,commercial,A1N,6,3
j_88e7f8,complete_lawncare,720,241,9/21/2022,10/12/2022,10/12/2022,c_4764ad,commercial,A1N,10,3
j_24cadd,garden_landscaping,830,329,5/20/2022,5/29/2022,6/1/2022,c_50a974,residential,A1E,5,4
j_97c166,install_new_lawn,820,688,5/28/2022,6/6/2022,6/7/2022,c_50a974,residential,A1E,6,6
j_8c71b9,tree_pruning,190,55,7/10/2022,8/8/2022,8/9/2022,c_50a974,residential,A1E,10,1
j_2c2a1c,basic_lawncare,200,59,8/22/2022,9/23/2022,9/23/2022,c_50a974,residential,A1E,9,4
j_8194a9,garden_beds,330,139,8/26/2022,9/28/2022,9/29/2022,c_50a974,residential,A1E,7,1
j_289c59,basic_lawncare,190,59,9/22/2022,10/14/2022,10/14/2022,c_50a974,residential,A1E,6,6
j_189e23,garden_landscaping,810,320,10/29/2022,10/29/2022,10/31/2022,c_50a974,residential,A1E,7,5
j_88d964,basic_lawncare,460,119,5/22/2022,6/1/2022,6/2/2022,c_8427ca,residential,A1M,9,2
j_123a8b,garden_beds,840,286,5/27/2022,6/4/2022,6/5/2022,c_8427ca,residential,A1M,3,3
j_2420b3,complete_lawncare,880,293,6/11/2022,6/24/2022,6/26/2022,c_8427ca,residential,A1M,6,5
j_6285cc,install_new_lawn,2370,1301,6/23/2022,7/13/2022,7/14/2022,c_8427ca,residential,A1M,10,1
j_56c799,garden_landscaping,2050,683,7/21/2022,8/23/2022,8/26/2022,c_8427ca,residential,A1M,10,5
j_69b09f,retaining_wall,2380,1518,7/31/2022,9/2/2022,9/4/2022,c_8427ca,residential,A1M,10,2
j_62090d,garden_beds,810,266,8/21/2022,9/20/2022,9/21/2022,c_8427ca,residential,A1M,9,4
j_20ffc7,retaining_wall,2450,1536,8/22/2022,9/22/2022,9/24/2022,c_8427ca,residential,A1M,8,6
j_702b58,retaining_wall,2470,1551,9/6/2022,10/5/2022,10/8/2022,c_8427ca,residential,A1M,4,5
j_163ad4,water_feature,4240,1990,5/21/2022,5/30/2022,6/3/2022,c_7e206,commercial,A1E,1,3
j_1b7d4c,garden_beds,570,187,6/13/2022,6/30/2022,7/1/2022,c_7e206,commercial,A1E,8,1
j_6c161,retaining_wall,2140,1140,7/3/2022,7/29/2022,7/31/2022,c_7e206,commercial,A1E,2,2
j_5d244a,install_new_lawn,1730,1070,7/21/2022,8/23/2022,8/24/2022,c_7e206,commercial,A1E,10,5
j_32df3f,lawn_treatment,580,207,8/30/2022,9/30/2022,10/1/2022,c_7e206,commercial,A1E,5,5
j_46744f,basic_lawncare,360,98,9/6/2022,10/5/2022,10/5/2022,c_7e206,commercial,A1E,4,2
j_4cd463,basic_lawncare,340,88,10/14/2022,10/26/2022,10/26/2022,c_7e206,commercial,A1E,3,4
j_362287,complete_lawncare,650,211,10/20/2022,10/26/2022,10/26/2022,c_7e206,commercial,A1E,4,5
j_63ae9f,basic_lawncare,310,86,5/23/2022,6/2/2022,6/3/2022,c_6e58fb,residential,A1B,6,4
j_490084,install_new_lawn,1500,992,5/29/2022,6/6/2022,6/6/2022,c_6e58fb,residential,A1B,7,6
j_6288f4,install_new_lawn,1510,1008,5/30/2022,6/8/2022,6/8/2022,c_6e58fb,residential,A1B,4,3
j_7ef9fc,water_feature,4070,1885,8/21/2022,9/21/2022,9/24/2022,c_6e58fb,residential,A1B,4,4
j_2b23a3,fall_planting,560,221,9/29/2022,10/14/2022,10/15/2022,c_6e58fb,residential,A1B,7,6
j_7063a6,fall_planting,570,232,10/15/2022,10/20/2022,10/21/2022,c_6e58fb,residential,A1B,3,6
j_5de448,complete_lawncare,570,196,10/18/2022,10/21/2022,10/21/2022,c_6e58fb,residential,A1B,4,4
j_2a31c4,basic_lawncare,270,78,5/24/2022,6/2/2022,6/3/2022,c_1f3b4f,residential,A1E,4,2
j_749e97,basic_lawncare,270,75,5/30/2022,6/24/2022,6/24/2022,c_1f3b4f,residential,A1E,9,1
j_244821,garden_beds,470,173,6/23/2022,7/12/2022,7/13/2022,c_1f3b4f,residential,A1E,4,4
j_87c696,basic_lawncare,280,77,6/13/2022,7/15/2022,7/15/2022,c_1f3b4f,residential,A1E,10,1
j_680ae9,complete_lawncare,510,182,7/20/2022,8/22/2022,8/22/2022,c_1f3b4f,residential,A1E,8,5
j_2f34b1,complete_lawncare,520,191,8/7/2022,9/12/2022,9/13/2022,c_1f3b4f,residential,A1E,4,2
j_5c6417,garden_landscaping,510,214,5/29/2022,6/6/2022,6/7/2022,c_195bdb,residential,A1C,2,5
j_935c6,garden_beds,200,95,7/1/2022,7/28/2022,7/28/2022,c_195bdb,residential,A1C,9,5
j_3291f3,lawn_treatment,190,96,8/27/2022,9/28/2022,9/29/2022,c_195bdb,residential,A1C,9,5
j_1bd5cc,spring_cleanup,690,166,5/30/2022,6/8/2022,6/9/2022,c_bad19,commercial,A1S,7,2
j_1bf88c,garden_landscaping,2220,721,7/16/2022,8/15/2022,8/18/2022,c_bad19,commercial,A1S,10,6
j_721b8b,tree_pruning,480,115,8/5/2022,9/7/2022,9/8/2022,c_bad19,commercial,A1S,10,6
j_2f9cde,garden_beds,900,287,8/6/2022,9/8/2022,9/9/2022,c_bad19,commercial,A1S,10,4
j_85adf2,tree_pruning,480,113,8/27/2022,9/28/2022,9/29/2022,c_bad19,commercial,A1S,9,2
j_72e7af,garden_beds,900,283,8/28/2022,9/30/2022,10/2/2022,c_bad19,commercial,A1S,10,2
j_5e5747,retaining_wall,2600,1632,10/31/2022,10/31/2022,11/1/2022,c_bad19,commercial,A1S,3,4
j_954ed2,tree_pruning,280,74,6/2/2022,6/13/2022,6/14/2022,c_1dac08,commercial,A1E,9,6
j_c23f6,install_new_lawn,1330,890,6/11/2022,6/24/2022,6/25/2022,c_1dac08,commercial,A1E,3,5
j_701e7f,complete_lawncare,540,185,6/16/2022,7/5/2022,7/6/2022,c_1dac08,commercial,A1E,7,3
j_194e1c,garden_beds,480,170,6/25/2022,7/18/2022,7/19/2022,c_1dac08,commercial,A1E,10,2
j_850a7d,complete_lawncare,550,194,7/17/2022,8/16/2022,8/17/2022,c_1dac08,commercial,A1E,10,5
j_2cc8e3,garden_landscaping,1030,390,6/2/2022,6/13/2022,6/15/2022,c_32f15d,residential,A1E,7,3
j_94e608,complete_lawncare,450,159,6/6/2022,6/17/2022,6/17/2022,c_32f15d,residential,A1E,10,2
j_67a878,basic_lawncare,250,75,7/20/2022,8/22/2022,8/22/2022,c_32f15d,residential,A1E,6,6
j_8bc935,garden_landscaping,1030,380,7/30/2022,9/2/2022,9/4/2022,c_32f15d,residential,A1E,5,4
j_1421e1,spring_cleanup,640,161,6/5/2022,6/15/2022,6/16/2022,c_541fde,residential,A1L,2,6
j_3b652f,garden_beds,820,264,6/8/2022,6/20/2022,6/21/2022,c_541fde,residential,A1L,4,6
j_7c4329,garden_beds,820,274,7/6/2022,8/3/2022,8/3/2022,c_541fde,residential,A1L,7,6
j_7ef52e,tree_pruning,440,107,8/7/2022,9/9/2022,9/9/2022,c_541fde,residential,A1L,8,3
j_50de67,tree_pruning,450,112,8/9/2022,9/11/2022,9/12/2022,c_541fde,residential,A1L,7,2
j_314986,garden_landscaping,1930,659,8/22/2022,9/22/2022,9/24/2022,c_541fde,residential,A1L,7,2
j_4078dc,basic_lawncare,280,77,6/6/2022,6/16/2022,6/17/2022,c_259cbf,residential,A1G,3,1
j_90f6d9,basic_lawncare,290,81,7/13/2022,8/12/2022,8/13/2022,c_259cbf,residential,A1G,10,4
j_65d04a,lawn_treatment,480,194,8/23/2022,9/26/2022,9/28/2022,c_259cbf,residential,A1G,10,3
j_1599ce,retaining_wall,2000,1050,8/28/2022,9/29/2022,10/2/2022,c_259cbf,residential,A1G,6,5
j_d3d1f,tree_pruning,280,76,9/11/2022,10/6/2022,10/7/2022,c_259cbf,residential,A1G,8,3
j_668858,spring_cleanup,370,103,6/7/2022,6/19/2022,6/20/2022,c_8462f7,residential,A1A,1,5
j_90553e,basic_lawncare,260,75,6/9/2022,6/21/2022,6/22/2022,c_8462f7,residential,A1A,4,3
j_7128df,tree_pruning,260,76,6/20/2022,7/10/2022,7/11/2022,c_8462f7,residential,A1A,4,3
j_88e9f4,install_new_lawn,1210,864,6/26/2022,7/18/2022,7/19/2022,c_8462f7,residential,A1A,7,4
j_19fce9,tree_pruning,270,75,7/9/2022,8/8/2022,8/9/2022,c_8462f7,residential,A1A,7,4
j_25b91c,garden_beds,450,178,8/21/2022,9/21/2022,9/22/2022,c_8462f7,residential,A1A,7,1
j_7682f7,tree_pruning,140,45,6/7/2022,6/20/2022,6/21/2022,c_923fab,residential,A1C,4,4
j_32d2ff,install_new_lawn,550,536,6/10/2022,6/22/2022,6/23/2022,c_923fab,residential,A1C,1,1
j_8e49a8,lawn_treatment,230,106,6/29/2022,7/25/2022,7/27/2022,c_923fab,residential,A1C,8,2
j_1222c6,lawn_treatment,230,106,7/7/2022,8/4/2022,8/5/2022,c_923fab,residential,A1C,8,6
j_673c8a,garden_landscaping,610,260,7/12/2022,8/9/2022,8/11/2022,c_923fab,residential,A1C,7,6
j_94aa89,complete_lawncare,260,109,7/17/2022,8/15/2022,8/16/2022,c_923fab,residential,A1C,5,4
j_5e391e,water_feature,3100,1034,7/22/2022,8/25/2022,8/29/2022,c_923fab,residential,A1C,4,6
j_19f8a8,garden_landscaping,1010,378,6/9/2022,6/21/2022,6/22/2022,c_80d558,residential,A1A,3,1
j_3708cc,garden_beds,410,162,7/15/2022,8/15/2022,8/15/2022,c_80d558,residential,A1A,7,1
j_8c230,garden_beds,410,156,7/31/2022,9/2/2022,9/3/2022,c_80d558,residential,A1A,8,5
j_228b36,basic_lawncare,260,77,9/4/2022,10/3/2022,10/3/2022,c_80d558,residential,A1A,4,3
j_253107,tree_pruning,560,128,6/10/2022,6/22/2022,6/22/2022,c_969ca8,residential,A1S,10,5
j_2ab62f,tree_pruning,560,129,6/14/2022,7/1/2022,7/2/2022,c_969ca8,residential,A1S,5,6
j_58526e,basic_lawncare,550,132,7/5/2022,8/1/2022,8/2/2022,c_969ca8,residential,A1S,9,2
j_339624,lawn_treatment,990,321,7/14/2022,8/13/2022,8/14/2022,c_969ca8,residential,A1S,10,6
j_5cbc7d,garden_landscaping,2410,749,9/18/2022,10/11/2022,10/13/2022,c_969ca8,residential,A1S,9,5
j_7fd5c,water_feature,3670,1481,6/10/2022,6/22/2022,6/26/2022,c_803697,residential,A1E,7,6
j_2db55a,complete_lawncare,450,171,7/14/2022,8/12/2022,8/13/2022,c_803697,residential,A1E,6,5
j_304569,garden_beds,420,162,7/17/2022,8/17/2022,8/18/2022,c_803697,residential,A1E,10,5
j_71e13,install_new_lawn,1100,793,8/16/2022,9/18/2022,9/19/2022,c_803697,residential,A1E,6,5
j_1bdf81,fall_planting,440,181,9/24/2022,10/12/2022,10/13/2022,c_803697,residential,A1E,10,5
j_19a922,tree_pruning,240,65,10/27/2022,10/27/2022,10/28/2022,c_803697,residential,A1E,8,3
j_91c02,garden_landscaping,1760,588,6/11/2022,6/27/2022,6/28/2022,c_83537c,commercial,A1A,8,2
